,0
2014-06-01,126687.57446289062
2014-06-02,140341.4130859375
2014-06-03,142618.51000976562
2014-06-04,140605.32055664062
2014-06-05,138475.60766601562
2014-06-06,138629.455078125
2014-06-07,130678.47436523438
2014-06-08,128421.33276367188
2014-06-09,144270.59521484375
2014-06-10,145435.82104492188
2014-06-11,145160.33935546875
2014-06-12,143297.34545898438
2014-06-13,144765.42065429688
2014-06-14,132303.16748046875
2014-06-15,126662.50341796875
2014-06-16,143480.078125
2014-06-17,147374.46899414062
2014-06-18,144781.052734375
2014-06-19,142770.72583007812
2014-06-20,147111.15454101562
2014-06-21,138924.02490234375
2014-06-22,132158.48022460938
2014-06-23,145488.431640625
2014-06-24,146623.81518554688
2014-06-25,145207.4150390625
2014-06-26,146285.4970703125
2014-06-27,142411.62426757812
2014-06-28,132978.56567382812
2014-06-29,128931.84985351562
2014-06-30,140410.92260742188
2014-07-01,142542.958984375
2014-07-02,143606.44384765625
2014-07-03,143227.84008789062
2014-07-04,143194.2001953125
2014-07-05,132981.59301757812
2014-07-06,128177.19750976562
2014-07-07,141978.85669500002
2014-07-08,142353.0276
2014-07-09,141076.66405999998
2014-07-10,142133.657235
2014-07-11,142070.78809
2014-07-12,130750.26832999999
2014-07-13,127359.390135
2014-07-14,144127.36376953125
2014-07-15,145460.30200195312
2014-07-16,146696.1142578125
2014-07-17,143251.60009765625
2014-07-18,144041.400390625
2014-07-19,134314.65258789062
2014-07-20,129589.3720703125
2014-07-21,145043.86596679688
2014-07-22,146305.77392578125
2014-07-23,146357.6474609375
2014-07-24,146384.943359375
2014-07-25,145856.1845703125
2014-07-26,136894.81689453125
2014-07-27,128169.080078125
2014-07-28,128585.99560546875
2014-07-29,141303.51782226562
2014-07-30,141231.3876953125
2014-07-31,139629.74853515625
2014-08-01,140073.78173828125
2014-08-02,132197.64282226562
2014-08-03,127402.24169921875
2014-08-04,143392.37377929688
2014-08-05,140606.67724609375
2014-08-06,140282.00268554688
2014-08-07,141082.80249023438
2014-08-08,139422.5361328125
2014-08-09,127445.20849609375
2014-08-10,127142.42700195312
2014-08-11,140149.9814453125
2014-08-12,140867.40698242188
2014-08-13,139424.63159179688
2014-08-14,139337.47924804688
2014-08-15,138204.85693359375
2014-08-16,130140.34838867188
2014-08-17,126204.02099609375
2014-08-18,141943.16064453125
2014-08-19,142892.36572265625
2014-08-20,142747.74853515625
2014-08-21,142037.03271484375
2014-08-22,141803.01611328125
2014-08-23,132771.66796875
2014-08-24,126147.49096679688
2014-08-25,138204.28564453125
2014-08-26,138424.86669921875
2014-08-27,137575.57568359375
2014-08-28,136058.97900390625
2014-08-29,137656.13940429688
2014-08-30,128753.65844726562
2014-08-31,124517.9521484375
2014-09-01,140081.89697265625
2014-09-02,143475.63061523438
2014-09-03,142093.6064453125
2014-09-04,139843.22827148438
2014-09-05,140761.08764648438
2014-09-06,129816.90991210938
2014-09-07,126475.04833984375
2014-09-08,142371.86010742188
2014-09-09,143739.29223632812
2014-09-10,142999.59106445312
2014-09-11,137573.32299804688
2014-09-12,138563.17749023438
2014-09-13,130930.72412109375
2014-09-14,127790.56079101562
2014-09-15,142906.2099609375
2014-09-16,144173.8779296875
2014-09-17,145541.54956054688
2014-09-18,146158.35229492188
2014-09-19,146137.52416992188
2014-09-20,132881.3291015625
2014-09-21,125500.33764648438
2014-09-22,140684.64038085938
2014-09-23,142325.26782226562
2014-09-24,144289.23999023438
2014-09-25,138863.18212890625
2014-09-26,140806.6298828125
2014-09-27,133591.26416015625
2014-09-28,129059.57470703125
2014-09-29,144146.98012592422
2014-09-30,145505.3319593509
2014-10-01,146495.4123208131
2014-10-02,144488.99484113534
2014-10-03,144175.0004505862
2014-10-04,132137.06198807128
2014-10-05,122671.567317428
2014-10-06,125973.58393805014
2014-10-07,143596.9764501104
2014-10-08,145748.18056441584
2014-10-09,145057.1925734032
2014-10-10,144581.2336476843
2014-10-11,134514.76221103023
2014-10-12,127246.93357953234
2014-10-13,141849.66454273154
2014-10-14,142046.90730209308
2014-10-15,141731.00353147055
2014-10-16,140407.63388848284
2014-10-17,139849.72502703927
2014-10-18,128719.56186922363
2014-10-19,122712.91924765424
2014-10-20,139198.16938625163
2014-10-21,137079.7401223531
2014-10-22,120187.74914346015
2014-10-23,134198.66247833183
2014-10-24,136910.18769890867
2014-10-25,130289.55310689508
2014-10-26,127109.06621646592
2014-10-27,139855.99416975817
2014-10-28,138752.61037591647
2014-10-29,140596.89947012736
2014-10-30,140644.46100470188
2014-10-31,138875.0899223779
2014-11-01,129365.83520519192
2014-11-02,125610.58381121434
2014-11-03,141402.81262077653
2014-11-04,143436.72267636188
2014-11-05,141131.3918022237
2014-11-06,136498.92079935235
2014-11-07,135222.9961204367
2014-11-08,125724.4637798192
2014-11-09,120136.58533346571
2014-11-10,134763.76733745262
2014-11-11,135099.86371983937
2014-11-12,134418.7031810037
2014-11-13,134909.49488262157
2014-11-14,135196.5604774254
2014-11-15,125760.82410969469
2014-11-16,119180.87291208957
2014-11-17,132563.16636395344
2014-11-18,131489.27928027482
2014-11-19,133654.72556237993
2014-11-20,134637.39076160765
2014-11-21,135577.50101750976
2014-11-22,128231.1821091219
2014-11-23,122316.67209642034
2014-11-24,134803.67543980683
2014-11-25,136203.40299336938
2014-11-26,136560.0526728243
2014-11-27,135436.2829091108
2014-11-28,136916.01016525496
2014-11-29,125744.05570812838
2014-11-30,121148.3791147001
2014-12-01,133782.17052801623
2014-12-02,136041.86894961342
2014-12-03,138385.46866460203
2014-12-04,134973.08429321426
2014-12-05,135591.19109119428
2014-12-06,126317.17926177802
2014-12-07,121224.18603658315
2014-12-08,133671.39441374835
2014-12-09,136286.82658313907
2014-12-10,137853.66658835474
2014-12-11,136617.09414483001
2014-12-12,137317.1205252505
2014-12-13,128755.81590047092
2014-12-14,123895.20852500247
2014-12-15,138202.5024311613
2014-12-16,137044.85599938448
2014-12-17,135860.06522392863
2014-12-18,136228.94876176916
2014-12-19,133152.86408982315
2014-12-20,124529.26132432971
2014-12-21,119733.24028047078
2014-12-22,132213.63696857513
2014-12-23,132749.65286853976
2014-12-24,129551.86129179332
2014-12-25,119520.37802849163
2014-12-26,129166.91129379354
2014-12-27,120569.58277293525
2014-12-28,116469.73664321995
2014-12-29,128661.41567021853
2014-12-30,128155.91153526
2014-12-31,126621.58117220175
2015-01-01,115198.90699532443
2015-01-02,127845.29996969184
2015-01-03,122055.43657736086
2015-01-04,118896.04349797865
2015-01-05,135531.5198824274
2015-01-06,137660.93766005858
2015-01-07,136056.78686463184
2015-01-08,134818.32783223296
2015-01-09,131767.02101284196
2015-01-10,124172.82156936402
2015-01-11,119120.52328160292
2015-01-12,134418.46427268337
2015-01-13,136212.6285943929
2015-01-14,136979.10247109502
2015-01-15,137447.14220268378
2015-01-16,136123.37409706597
2015-01-17,126785.31280835654
2015-01-18,122265.8239260125
2015-01-19,136789.29906805963
2015-01-20,137367.46105042333
2015-01-21,137419.4957051961
2015-01-22,136083.9404449943
2015-01-23,136864.2542502851
2015-01-24,127740.86693073838
2015-01-25,122330.64976179306
2015-01-26,136180.16977295667
2015-01-27,137825.7933806653
2015-01-28,138276.18563683075
2015-01-29,137487.621440008
2015-01-30,138472.02182434636
2015-01-31,128985.11667743979
2015-02-01,122429.58322727663
2015-02-02,136016.75579889852
2015-02-03,136684.6862313684
2015-02-04,136345.65102239934
2015-02-05,136918.99557837428
2015-02-06,135308.72499171575
2015-02-07,125904.6795540221
2015-02-08,120788.69202247195
2015-02-09,135040.27132399482
2015-02-10,135396.2587262729
2015-02-11,135676.72235381918
2015-02-12,135720.64074048365
2015-02-13,136044.42227831704
2015-02-14,127405.39259579725
2015-02-15,123904.62537402248
2015-02-16,137629.76422627916
2015-02-17,136463.16496407863
2015-02-18,127043.32265863687
2015-02-19,114684.62960629097
2015-02-20,115338.19905759982
2015-02-21,119244.21339771294
2015-02-22,119104.59306126885
2015-02-23,134808.24746849012
2015-02-24,136692.14183952322
2015-02-25,137848.23827612968
2015-02-26,138748.08142646088
2015-02-27,138954.90387935415
2015-02-28,131034.3822643537
2015-03-01,126375.69749378704
2015-03-02,140195.70673470432
2015-03-03,141420.1842041611
2015-03-04,142183.79102775676
2015-03-05,140943.6003914765
2015-03-06,140783.37193599134
2015-03-07,132098.1983699868
2015-03-08,127769.28985653374
2015-03-09,141233.6369780051
2015-03-10,141035.3372294649
2015-03-11,137685.706209541
2015-03-12,136646.15699332822
2015-03-13,136743.8195961328
2015-03-14,129338.43408782309
2015-03-15,124190.78972812161
2015-03-16,139143.9941473222
2015-03-17,140317.6179635177
2015-03-18,141058.1279762942
2015-03-19,141348.3552839141
2015-03-20,141023.57902604537
2015-03-21,132702.2763743366
2015-03-22,125327.98638627198
2015-03-23,139200.1900170581
2015-03-24,139760.56013867923
2015-03-25,141129.25746241224
2015-03-26,142466.9585584504
2015-03-27,142139.10113425023
2015-03-28,132861.65317084335
2015-03-29,125033.64011119236
2015-03-30,140382.62013247248
2015-03-31,141508.76539823218
2015-04-01,140234.02828568916
2015-04-02,138696.50604975858
2015-04-03,124684.0540373702
2015-04-04,129138.98970225232
2015-04-05,125588.03606872963
2015-04-06,141551.9599340157
2015-04-07,143144.6751324668
2015-04-08,145884.6165289235
2015-04-09,145162.94818615995
2015-04-10,144810.14391446425
2015-04-11,134242.2678510076
2015-04-12,128183.60931706105
2015-04-13,143351.36529569566
2015-04-14,144558.26896900454
2015-04-15,144179.63945353177
2015-04-16,144753.9884333287
2015-04-17,145941.66568007477
2015-04-18,137235.67695014662
2015-04-19,129817.84480700588
2015-04-20,143648.3393612565
2015-04-21,143622.65509732775
2015-04-22,142170.89718397544
2015-04-23,142118.89129777264
2015-04-24,140265.55887441
2015-04-25,130898.83538998438
2015-04-26,125415.5003331916
2015-04-27,139166.9440968525
2015-04-28,140342.2517319451
2015-04-29,140772.37537114165
2015-04-30,138929.12543134452
2015-05-01,123383.8608533929
2015-05-02,126611.55896612682
2015-05-03,121753.64046841594
2015-05-04,137348.06930179457
2015-05-05,139796.87474646972
2015-05-06,141471.34193441275
2015-05-07,142662.33539194218
2015-05-08,142387.06242436141
2015-05-09,132570.20589710082
2015-05-10,129331.00305538507
2015-05-11,144525.166520354
2015-05-12,145609.09512496035
2015-05-13,144448.20489148304
2015-05-14,143210.39647550334
2015-05-15,139600.08362755217
2015-05-16,131015.77747762032
2015-05-17,127714.92856120129
2015-05-18,141930.82362855645
2015-05-19,145050.46156975286
2015-05-20,143989.29504983575
2015-05-21,144653.47553544783
2015-05-22,144143.57777218724
2015-05-23,130409.91435089399
2015-05-24,126674.53354668338
2015-05-25,142605.10073472967
2015-05-26,144345.20564820152
2015-05-27,143807.3121490096
2015-05-28,143820.54093526883
2015-05-29,146008.6295657216
2015-05-30,136266.22544594685
2015-05-31,129450.80252600521
2015-06-01,129175.33430173097
2015-06-02,145299.7000823337
2015-06-03,145617.46207883273
2015-06-04,146344.2356848174
2015-06-05,145364.81809912488
2015-06-06,134553.64339234348
2015-06-07,127600.35177891806
2015-06-08,141686.56825423436
2015-06-09,140941.48672916368
2015-06-10,142238.72472787183
2015-06-11,143063.7148303483
2015-06-12,140169.42672794365
2015-06-13,129943.5506883971
2015-06-14,122863.45166906399
2015-06-15,137318.55087122426
2015-06-16,136941.0335272827
2015-06-17,138447.7996108279
2015-06-18,140376.2672574174
2015-06-19,142260.1332663509
2015-06-20,133656.44937723552
2015-06-21,129032.64800584936
2015-06-22,144897.3253091409
2015-06-23,146943.31766277816
2015-06-24,146482.91592627697
2015-06-25,146179.33204162528
2015-06-26,146131.05053807498
2015-06-27,136877.04663587455
2015-06-28,132402.81797747262
2015-06-29,147620.81898281915
2015-06-30,149264.38413833483
2015-07-01,145934.72017344457
2015-07-02,145830.2646668229
2015-07-03,145736.5970806752
2015-07-04,131862.52538363158
2015-07-05,127841.68847091716
2015-07-06,144194.63542644045
2015-07-07,145562.8287186586
2015-07-08,145314.61195531383
2015-07-09,145466.06535508911
2015-07-10,145581.06447409192
2015-07-11,136694.14884538585
2015-07-12,132209.1461383142
2015-07-13,146995.35452837092
2015-07-14,145591.4282538177
2015-07-15,146276.36189994318
2015-07-16,146405.1776303379
2015-07-17,131763.673441062
2015-07-18,134220.26860698665
2015-07-19,131403.86707169935
2015-07-20,146986.1874801934
2015-07-21,148147.65013862643
2015-07-22,147504.79383904627
2015-07-23,147311.8258162934
2015-07-24,147163.2686612245
2015-07-25,137060.30679186416
2015-07-26,130495.4284715876
2015-07-27,144082.12061585233
2015-07-28,145861.15167381996
2015-07-29,145500.14324103817
2015-07-30,145803.03118070166
2015-07-31,145013.90389417452
2015-08-01,132506.3197931596
2015-08-02,129759.32946793648
2015-08-03,141096.53605151063
2015-08-04,140487.5190615643
2015-08-05,142029.29329781915
2015-08-06,138603.86412865302
2015-08-07,125016.63283716145
2015-08-08,125781.50115334419
2015-08-09,121405.0306843743
2015-08-10,126565.99408831801
2015-08-11,142867.91138605075
2015-08-12,140761.4671883824
2015-08-13,141722.44135958632
2015-08-14,144493.6239055786
2015-08-15,135640.9802555881
2015-08-16,130158.54922108995
2015-08-17,144163.81791545637
2015-08-18,144300.06463728257
2015-08-19,143310.02772417467
2015-08-20,144485.24771720864
2015-08-21,145003.5225225403
2015-08-22,136386.71075503135
2015-08-23,130624.56336340208
2015-08-24,144000.15728506283
2015-08-25,144520.6864236674
2015-08-26,143557.53373572376
2015-08-27,144136.36843323568
2015-08-28,145417.0809063947
2015-08-29,137840.77997553442
2015-08-30,132232.01001667144
2015-08-31,145700.21465875953
2015-09-01,146771.23248250352
2015-09-02,146021.0924572055
2015-09-03,146540.6970913533
2015-09-04,146442.68852614856
2015-09-05,137552.67470580718
2015-09-06,132019.28392914808
2015-09-07,145645.10727571422
2015-09-08,147000.06697559354
2015-09-09,142207.7038574232
2015-09-10,140291.91205152162
2015-09-11,128730.60388702787
2015-09-12,131990.82193189568
2015-09-13,130396.04803278293
2015-09-14,145331.62905808905
2015-09-15,141513.7566420908
2015-09-16,140551.57788403594
2015-09-17,140989.53383029078
2015-09-18,144184.63918661582
2015-09-19,137249.42792630976
2015-09-20,131902.86220096462
2015-09-21,145762.753042334
2015-09-22,146033.5226394073
2015-09-23,144917.16636887396
2015-09-24,132986.03432386008
2015-09-25,142813.90241880942
2015-09-26,133982.9041639209
2015-09-27,130786.17495298301
2015-09-28,143799.02638580836
2015-09-29,144756.23984400026
2015-09-30,144264.79251903834
2015-10-01,144103.21460699843
2015-10-02,141439.90941212184
2015-10-03,134755.00998343804
2015-10-04,128897.00726658132
2015-10-05,143891.93357067724
2015-10-06,143269.2654118209
2015-10-07,141649.54330911228
2015-10-08,142130.17388763593
2015-10-09,143126.02617308596
2015-10-10,135226.9694501576
2015-10-11,130426.97640614829
2015-10-12,144548.3031114163
2015-10-13,145904.48265969957
2015-10-14,144925.9840665774
2015-10-15,145798.40191224904
2015-10-16,144487.8995286236
2015-10-17,135279.97369757172
2015-10-18,131596.88954825245
2015-10-19,146717.41504211753
2015-10-20,147410.52306484457
2015-10-21,146430.9123049737
2015-10-22,147037.38664800144
2015-10-23,147771.13391792832
2015-10-24,138453.50562707506
2015-10-25,131634.77049940184
2015-10-26,145338.3719826811
2015-10-27,146456.83487150923
2015-10-28,141465.90199984756
2015-10-29,142447.74661235133
2015-10-30,141458.86891671072
2015-10-31,130058.60177109508
2015-11-01,125258.53375800981
2015-11-02,139167.87763864652
2015-11-03,141583.66165985516
2015-11-04,140770.83949509222
2015-11-05,141680.33327456866
2015-11-06,143448.6768476792
2015-11-07,132369.52910822292
2015-11-08,124745.60542399199
2015-11-09,136790.20841206153
2015-11-10,125539.43460793581
2015-11-11,137627.31749020223
2015-11-12,139036.3543335513
2015-11-13,140278.06090707317
2015-11-14,132288.5199143618
2015-11-15,127113.26843146943
2015-11-16,138171.2726189256
2015-11-17,137343.06257314887
2015-11-18,139306.23838489992
2015-11-19,140825.22119728327
2015-11-20,139559.86097434175
2015-11-21,129685.19933341404
2015-11-22,124881.12772003595
2015-11-23,141196.0358106684
2015-11-24,139965.01779689686
2015-11-25,138163.17018224418
2015-11-26,137116.95514110744
2015-11-27,136323.50874657472
2015-11-28,130507.17217932294
2015-11-29,126181.04744129043
2015-11-30,138445.54311718926
2015-12-01,137068.25381559352
2015-12-02,136033.1239331292
2015-12-03,138093.25189511554
2015-12-04,139180.3997476945
2015-12-05,129731.28429443526
2015-12-06,123001.88119046808
2015-12-07,137719.02159806326
2015-12-08,138492.8246343758
2015-12-09,137367.08702259033
2015-12-10,137696.60241052357
2015-12-11,136163.9726942582
2015-12-12,126109.97056095448
2015-12-13,118975.63233089805
2015-12-14,133131.27245818236
2015-12-15,134261.75926033352
2015-12-16,133937.61186839192
2015-12-17,135114.99652388453
2015-12-18,134525.81176437892
2015-12-19,127437.94285748847
2015-12-20,123669.12072331205
2015-12-21,138075.5719936423
2015-12-22,140429.46957565064
2015-12-23,139262.21798434475
2015-12-24,133466.65277941432
2015-12-25,122308.42694322063
2015-12-26,126087.45197284655
2015-12-27,123468.10904622937
2015-12-28,137359.7984916371
2015-12-29,133866.46523627063
2015-12-30,134538.11808379152
2015-12-31,130142.70501908407
2016-01-01,118936.10052102416
2016-01-02,121545.14139517852
2016-01-03,117404.26618262532
2016-01-04,134451.20162701348
2016-01-05,138342.41235812052
2016-01-06,140034.66700695723
2016-01-07,138922.09194996904
2016-01-08,140107.78125682755
2016-01-09,132274.44558320762
2016-01-10,127635.50592102892
2016-01-11,141356.07114903413
2016-01-12,142334.13026042073
2016-01-13,142263.94200010592
2016-01-14,141777.19913441775
2016-01-15,140610.619066983
2016-01-16,130420.35750768069
2016-01-17,124169.31262372152
2016-01-18,138790.96704391955
2016-01-19,140442.04677145835
2016-01-20,139940.76445537244
2016-01-21,138552.38784978475
2016-01-22,139779.70789623674
2016-01-23,130280.61429101917
2016-01-24,125503.52906932578
2016-01-25,138670.20345654406
2016-01-26,138502.6632928689
2016-01-27,139984.35753546347
2016-01-28,140550.03351797647
2016-01-29,139858.95240459772
2016-01-30,131735.63512230525
2016-01-31,127232.73117506344
2016-02-01,141612.92059593546
2016-02-02,141074.22164351412
2016-02-03,141424.63794801504
2016-02-04,139931.19622846664
2016-02-05,136498.48440000394
2016-02-06,126092.34532355795
2016-02-07,116652.31618529906
2016-02-08,112484.50079464138
2016-02-09,112787.40746199749
2016-02-10,125697.86944667427
2016-02-11,129839.74548566148
2016-02-12,132931.55280692544
2016-02-13,126508.6080752466
2016-02-14,124429.01820835381
2016-02-15,139666.65476464655
2016-02-16,141034.51275887873
2016-02-17,138761.8329685608
2016-02-18,138929.38325318941
2016-02-19,135582.57523316814
2016-02-20,125882.85916148886
2016-02-21,121567.75375518488
2016-02-22,136466.9449747483
2016-02-23,138650.23189035224
2016-02-24,136102.04656049234
2016-02-25,135812.94816871974
2016-02-26,137443.43951651867
2016-02-27,128768.01889855902
2016-02-28,124840.65587888577
2016-02-29,139437.3169436476
2016-03-01,139958.95917520655
2016-03-02,140166.66332188545
2016-03-03,140571.86722909202
2016-03-04,141144.2998271941
2016-03-05,131743.7179972076
2016-03-06,127925.54463913548
2016-03-07,141870.2113533708
2016-03-08,141321.10250037364
2016-03-09,142234.7330964997
2016-03-10,142952.41694773285
2016-03-11,143227.7620528281
2016-03-12,132903.35422099638
2016-03-13,127867.12900064792
2016-03-14,141981.4748295832
2016-03-15,142698.5518197632
2016-03-16,141464.40305936162
2016-03-17,142109.6309613857
2016-03-18,142538.99076555
2016-03-19,133363.71628279798
2016-03-20,129887.16227072972
2016-03-21,144839.75044868825
2016-03-22,144669.69059821154
2016-03-23,144552.04142359848
2016-03-24,144108.4300991402
2016-03-25,128613.67584556899
2016-03-26,130892.73034159547
2016-03-27,128573.13448669598
2016-03-28,144091.8335261643
2016-03-29,145464.9313394862
2016-03-30,145863.33223563014
2016-03-31,145200.15045592652
2016-04-01,145909.3295431083
2016-04-02,136968.80478171358
2016-04-03,131497.11146727818
2016-04-04,145790.64768039077
2016-04-05,145138.2829929492
2016-04-06,144399.00724890205
2016-04-07,144365.3385434653
2016-04-08,145823.38366887
2016-04-09,135882.28730597574
2016-04-10,130478.2145165906
2016-04-11,145795.94925381892
2016-04-12,147879.49204890896
2016-04-13,149078.06583280247
2016-04-14,148444.30439156454
2016-04-15,146876.7654955439
2016-04-16,137921.33497521066
2016-04-17,134016.24466872803
2016-04-18,148204.9467629069
2016-04-19,150902.36878276814
2016-04-20,148749.53805014543
2016-04-21,148502.89278235094
2016-04-22,148700.62644724423
2016-04-23,138025.08058504557
2016-04-24,132655.30198225123
2016-04-25,146471.51030187038
2016-04-26,146562.51532496786
2016-04-27,147096.52795532983
2016-04-28,146777.08983348362
2016-04-29,145576.4863685329
2016-04-30,134398.43379930936
2016-05-01,127731.53619286961
2016-05-02,130953.00455017701
2016-05-03,147186.8785384327
2016-05-04,150199.99531080647
2016-05-05,148918.7115878053
2016-05-06,148730.4436031474
2016-05-07,139192.7544528662
2016-05-08,134048.2720805565
2016-05-09,148872.9806340667
2016-05-10,151099.8075517128
2016-05-11,150019.49754472886
2016-05-12,148815.7366529255
2016-05-13,147109.85620478485
2016-05-14,135092.35013775487
2016-05-15,130050.65580894383
2016-05-16,144756.33865900923
2016-05-17,147160.13445423072
2016-05-18,146132.7914273511
2016-05-19,145589.81980077745
2016-05-20,147443.65667559716
2016-05-21,131550.5740734318
2016-05-22,129126.45089816417
2016-05-23,143349.14134950368
2016-05-24,148198.1272117314
2016-05-25,149770.2257468679
2016-05-26,145781.63242645562
2016-05-27,149256.31224875397
2016-05-28,137786.54528262574
2016-05-29,132840.7073838588
2016-05-30,145263.31872453343
2016-05-31,145570.05844800212
2016-06-01,143710.9782404012
2016-06-02,142688.10787152968
2016-06-03,143605.07301086767
2016-06-04,130228.58363010336
2016-06-05,127896.68536802639
2016-06-06,145160.39897695408
2016-06-07,146960.62979372923
2016-06-08,144407.57770397255
2016-06-09,144523.00700888765
2016-06-10,144268.00430744156
2016-06-11,135139.16543567978
2016-06-12,129827.13188036472
2016-06-13,144144.7158061545
2016-06-14,145181.68874485043
2016-06-15,143213.80276304498
2016-06-16,143001.05322892644
2016-06-17,140159.98294539846
2016-06-18,129492.05873934762
2016-06-19,125304.6872296799
2016-06-20,141194.41772016126
2016-06-21,144025.15430703218
2016-06-22,141737.70523228825
2016-06-23,143168.84192103852
2016-06-24,140301.91416496175
2016-06-25,133674.76105194175
2016-06-26,130421.7791231159
2016-06-27,143897.45296889255
2016-06-28,145768.20462966283
2016-06-29,148116.20886483332
2016-06-30,150793.60389354778
2016-07-01,150995.80425112016
2016-07-02,141174.5383353684
2016-07-03,136976.83414027694
2016-07-04,151402.474302476
2016-07-05,151776.54409434312
2016-07-06,135923.90529361748
2016-07-07,148105.58608996175
2016-07-08,147015.1574588807
2016-07-09,138236.838536928
2016-07-10,134431.6038435997
2016-07-11,146679.80035150133
2016-07-12,150350.8530493323
2016-07-13,148188.55300660655
2016-07-14,143660.0400057627
2016-07-15,142426.29549480593
2016-07-16,133542.07649535505
2016-07-17,127566.57482966554
2016-07-18,139021.0
2016-07-19,138884.25
2016-07-20,138003.90000000002
2016-07-21,136872.95
2016-07-22,135168.7
2016-07-23,125859.3
2016-07-24,121644.2
2016-07-25,137418.27977645697
2016-07-26,137661.4799050209
2016-07-27,140122.69223100872
2016-07-28,141787.8890281877
2016-07-29,143032.44534040635
2016-07-30,135492.25713235734
2016-07-31,129355.8083475384
2016-08-01,141639.4981360417
2016-08-02,144267.02544619638
2016-08-03,141644.87245554852
2016-08-04,142981.95698322915
2016-08-05,145536.2143324765
2016-08-06,136174.46683519962
2016-08-07,131258.06359630605
2016-08-08,144438.4370201276
2016-08-09,133041.47155617148
2016-08-10,147920.80804650814
2016-08-11,148967.88783997332
2016-08-12,148821.34139773206
2016-08-13,139722.53903108195
2016-08-14,133023.48383378104
2016-08-15,148782.4794955215
2016-08-16,150593.63691724758
2016-08-17,151572.43391018745
2016-08-18,152001.82241052558
2016-08-19,149327.59356735487
2016-08-20,140723.83713715646
2016-08-21,133513.58777041856
2016-08-22,148592.90014817653
2016-08-23,150172.07049547663
2016-08-24,147643.318469067
2016-08-25,148475.32559499633
2016-08-26,149460.07195529822
2016-08-27,141932.85649400757
2016-08-28,136549.59409139678
2016-08-29,152154.48165267974
2016-08-30,149765.74572755833
2016-08-31,149148.11708476592
2016-09-01,145736.79291996302
2016-09-02,146441.24239165676
2016-09-03,140155.33247747773
2016-09-04,134875.2009456057
2016-09-05,147449.84961682482
2016-09-06,148780.98175182944
2016-09-07,146587.0486089799
2016-09-08,148328.34178932538
2016-09-09,147621.56530029597
2016-09-10,135029.24659061944
2016-09-11,131810.78221602566
2016-09-12,128897.25592250895
2016-09-13,146463.57876041747
2016-09-14,145378.60477379896
2016-09-15,147257.31976806122
2016-09-16,147167.5589593331
2016-09-17,138797.20071843878
2016-09-18,134243.1562418735
2016-09-19,147701.65484313204
2016-09-20,146347.23624921712
2016-09-21,145950.1559323123
2016-09-22,146546.5599068941
2016-09-23,149076.24743504016
2016-09-24,141445.33697567953
2016-09-25,136736.1681025078
2016-09-26,149675.6641324818
2016-09-27,149800.02192827174
2016-09-28,150541.32086040787
2016-09-29,149352.74739246094
2016-09-30,150109.2863494591
2016-10-01,138539.4449694275
2016-10-02,136200.10761145782
2016-10-03,147888.21930315674
2016-10-04,149295.71394119997
2016-10-05,148296.35152856892
2016-10-06,147270.33923797903
2016-10-07,143569.8907741705
2016-10-08,133181.33750234143
2016-10-09,130107.62431616374
2016-10-10,146995.22691486304
2016-10-11,150946.09600432875
2016-10-12,150979.88924035238
2016-10-13,150722.64838804153
2016-10-14,148220.186704144
2016-10-15,139244.40856296837
2016-10-16,133445.96311186807
2016-10-17,147457.31793230443
2016-10-18,150442.61130952238
2016-10-19,146710.7016307233
2016-10-20,148279.83219388727
2016-10-21,149547.76083394221
2016-10-22,139097.73876575116
2016-10-23,133043.0673726279
2016-10-24,146164.92276873632
2016-10-25,145992.29086322902
2016-10-26,144505.61390019458
2016-10-27,141931.2393931787
2016-10-28,141589.04196559015
2016-10-29,128062.05725631442
2016-10-30,127070.52609881865
2016-10-31,142825.3359951892
2016-11-01,144847.5148422906
2016-11-02,144076.57349490002
2016-11-03,143864.23002749973
2016-11-04,145008.27034707586
2016-11-05,134705.66006029287
2016-11-06,130882.74146021374
2016-11-07,145009.7536936788
2016-11-08,146806.2231765942
2016-11-09,147431.64623244753
2016-11-10,146690.35706636624
2016-11-11,144373.27450771106
2016-11-12,135434.47500688775
2016-11-13,130191.37963612808
2016-11-14,141021.46753079467
2016-11-15,142387.73034364107
2016-11-16,141069.08211554104
2016-11-17,142836.89716017086
2016-11-18,144330.33142720017
2016-11-19,136029.88339600043
2016-11-20,131549.78739778686
2016-11-21,145624.48350190633
2016-11-22,145703.24664955103
2016-11-23,144858.82747487497
2016-11-24,145621.4625130678
2016-11-25,145934.33344329966
2016-11-26,136397.8267638383
2016-11-27,129710.51678180667
2016-11-28,143037.08936243784
2016-11-29,141700.99836525702
2016-11-30,142449.37072880843
2016-12-01,140955.35968320136
2016-12-02,141511.6603374175
2016-12-03,134384.76769080036
2016-12-04,131717.87874550791
2016-12-05,147372.93726189266
2016-12-06,148732.37899280284
2016-12-07,148839.46644298395
2016-12-08,147862.14223582792
2016-12-09,146088.14257927542
2016-12-10,135227.54808277806
2016-12-11,128436.55022140533
2016-12-12,142855.2965892912
2016-12-13,145966.03705890785
2016-12-14,146677.9700261929
2016-12-15,147656.32027037584
2016-12-16,148229.16673498275
2016-12-17,137960.67754026622
2016-12-18,130233.67218723483
2016-12-19,145419.94017852808
2016-12-20,145776.85284170546
2016-12-21,146494.6971769763
2016-12-22,144581.33273448877
